id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
registered_design_professional_,Section 202 (IFGC) General Definitions,Registered Design Professional,,,,,,An individual who is registered or licensed to practice their respective design profession as defined by the statutory requirements of the professional registration laws of the state or jurisdiction in which the project is to be constructed.
regulator_,Section 202 (IFGC) General Definitions,Regulator,,,,,,"A device for controlling and maintaining a uniform supply pressure, either pounds-to-inches water column (MP regulator) or inches-to-inches water column (appliance regulator)."
regulator_gas_appliance_,Section 202 (IFGC) General Definitions,"Regulator, Gas Appliance",,,,,,A pressure regulator for controlling pressure to the manifold of the appliance.
regulator_line_gas_pressure_,Section 202 (IFGC) General Definitions,"Regulator, Line Gas Pressure",,,,,,"A device placed in a gas line between the service pressure regulator and the appliance for controlling, maintaining or reducing the pressure in that portion of the piping system downstream of the device."
regulator_medium_pressure_mp_regulator_,Section 202 (IFGC) General Definitions,"Regulator, Medium-Pressure (MP Regulator)",,,,,,A line pressure regulator that reduces gas pressure from the range of greater than 0.5 psig (3.4 kPa) and less than or equal to 5 psig (34.5 kPa) to a lower pressure.
regulator_monitoring_,Section 202 (IFGC) General Definitions,"Regulator, Monitoring",,,,,,A pressure regulator set in series with another pressure regulator for the purpose of preventing an overpressure in the downstream piping system.
regulator_pressure_,Section 202 (IFGC) General Definitions,"Regulator, Pressure",,,,,,"A device placed in a gas line for reducing, controlling and maintaining the pressure in that portion of the piping system downstream of the device."
regulator_series_,Section 202 (IFGC) General Definitions,"Regulator, Series",,,,,,A pressure regulator in series with one or more other pressure regulators.
regulator_service_pressure_,Section 202 (IFGC) General Definitions,"Regulator, Service Pressure",,,,,,"For natural gas systems, a device installed by the serving gas supplier to reduce and limit the service line pressure to delivery pressure. For undiluted liquefied petroleum gas systems, the regulator located upstream from all line gas pressure regulators, where installed, and downstream from any first stage or a high pressure regulator in the system."
relief_opening_,Section 202 (IFGC) General Definitions,Relief Opening,,,,,,"The opening provided in a draft hood to permit the ready escape to the atmosphere of the flue products from the draft hood in the event of no draft, back draft or stoppage beyond the draft hood, and to permit air into the draft hood in the event of a strong chimney updraft."
relief_valve_device_,Section 202 (IFGC) General Definitions,Relief Valve (Device),,,,,,"A safety valve designed to forestall the development of a dangerous condition by relieving either pressure, temperature or vacuum in the hot water supply system."
relief_valve_pressure_,Section 202 (IFGC) General Definitions,"Relief Valve, Pressure",,,,,,"An automatic valve that opens and closes a relief vent, depending on whether the pressure is above or below a predetermined value."
manual_reset_type_,"Relief Valve, Temperature",Manual Reset Type,,,,,,A valve that automatically opens a relief vent at a predetermined temperature and that must be manually returned to the closed position.
reseating_or_self_closing_type_,"Relief Valve, Temperature",Reseating or Self-Closing Type,,,,,,"An automatic valve that opens and closes a relief vent, depending on whether the temperature is above or below a predetermined value."
relief_valve_vacuum_,Section 202 (IFGC) General Definitions,"Relief Valve, Vacuum",,,,,,"A valve that automatically opens and closes a vent for relieving a vacuum within the hot water supply system, depending on whether the vacuum is above or below a predetermined value."
riser_gas_,Section 202 (IFGC) General Definitions,"Riser, Gas",,,,,,A vertical pipe supplying fuel gas.
room_heater_unvented_,Section 202 (IFGC) General Definitions,"Room Heater, Unvented",,,,,,"See ""Unvented room heater."""
room_heater_vented_,Section 202 (IFGC) General Definitions,"Room Heater, Vented",,,,,,"A free-standing heating unit used for direct heating of the space in and adjacent to that in which the unit is located (see ""Vented room heater"")."
safety_shutoff_device_,Section 202 (IFGC) General Definitions,Safety Shutoff Device,,,,,,"See ""Flame safeguard."""
service_meter_assembly_,Section 202 (IFGC) General Definitions,Service Meter Assembly,,,,,,"The meter, valve, regulator, piping, fittings and equipment installed by the service gas supplier before the point of delivery."
shaft_,Section 202 (IFGC) General Definitions,Shaft,,,,,,"An enclosed space extending through one or more stories of a building, connecting vertical openings in successive floors, or floors and the roof."
sleeping_unit_,Section 202 (IFGC) General Definitions,Sleeping Unit,,,,,,"A room or space in which people sleep, which can also include permanent provisions for living, eating and either sanitation or kitchen facilities, but not both. Such rooms and spaces that are also part of a dwelling unit are not sleeping units."
specific_gravity_,Section 202 (IFGC) General Definitions,Specific Gravity,,,,,,"As applied to gas, specific gravity is the ratio of the weight of a given volume to that of the same volume of air, both measured under the same condition."
stationary_fuel_cell_power_plant_,Section 202 (IFGC) General Definitions,Stationary Fuel Cell Power Plant,,,,,,A self-contained package or factory-matched packages that constitute an automatically operated assembly of integrated systems for generating electrical energy and recoverable thermal energy that is permanently connected and fixed in place.
system_shutoff_,Section 202 (IFGC) General Definitions,System Shutoff,,,,,,A valve installed after the point of delivery to shut off the entire piping system.
electric_switch_type_,Thermostat,Electric Switch Type,,,,,,"A device that senses changes in temperature and controls electrically, by means of separate components, the flow of gas to the burner(s) to maintain selected temperatures."
integral_gas_valve_type_,Thermostat,Integral Gas Valve Type,,,,,,"An automatic device, actuated by temperature changes, designed to control the gas supply to the burner(s) in order to maintain temperatures between predetermined limits, and in which the thermal actuating element is an integral part of the device.Graduating thermostat. A thermostat in which the motion of the valve is approximately in direct proportion to the effective motion of the thermal element induced by the temperature change.Snap-acting thermostat. A thermostat in which the thermostatic valve travels instantly from the closed to the open position, and vice versa."
third_party_certification_agency_,Section 202 (IFGC) General Definitions,Third-Party Certification Agency,,,,,,"An approved agency operating a product or material certification system that incorporates initial product testing, assessment and surveillance of a manufacturer's quality control system."
third_party_certified_,Section 202 (IFGC) General Definitions,Third-Party Certified,,,,,,Certification obtained by the manufacturer indicating that the function and performance characteristics of a product or material have been determined by testing and ongoing surveillance by an approved third-party certification agency. Assertion of certification is in the form of identification in accordance with the requirements of the third-party certification agency.
third_party_tested_,Section 202 (IFGC) General Definitions,Third-Party Tested,,,,,,"Procedure by which an approved testing laboratory provides documentation that a product, material or system conforms to specified requirements."
toilet_gas_fired_,Section 202 (IFGC) General Definitions,"Toilet, Gas-Fired",,,,,,A packaged and completely assembled appliance containing a toilet that incinerates refuse instead of flushing it away with water.
transition_fittings_plastic_to_steel_,Section 202 (IFGC) General Definitions,"Transition Fittings, Plastic to Steel",,,,,,"An adapter for joining plastic pipe to steel pipe. The purpose of this fitting is to provide a permanent, pressure-tight connection between two materials that cannot be joined directly one to another."
unit_heater_,Section 202 (IFGC) General Definitions,Unit Heater,,,,,,"A self-contained, automatically controlled, vented, fuel-gas-burning, space-heating appliance, intended for installation in the space to be heated without the use of ducts, and having integral means for circulation of air."
unlisted_boiler_,Section 202 (IFGC) General Definitions,Unlisted Boiler,,,,,,A boiler not listed by a nationally recognized testing agency.
unvented_room_heater_,Section 202 (IFGC) General Definitions,Unvented Room Heater,,,,,,An unvented heating appliance designed for stationary installation and utilized to provide comfort heating. Such appliances provide radiant heat or convection heat by gravity or fan circulation directly from the heater and do not utilize ducts.
valve_,Section 202 (IFGC) General Definitions,Valve,,,,,,A device used in piping to control the gas supply to any section of a system of piping or to an appliance.
appliance_shutoff_,Section 202 (IFGC) General Definitions,Appliance Shutoff,,,,,,"A valve located in the piping system, used to isolate individual appliances for purposes such as service or replacement."
automatic_,Section 202 (IFGC) General Definitions,Automatic,,,,,,"An automatic or semiautomatic device consisting essentially of a valve and operator that control the gas supply to the burner(s) during operation of an appliance. The operator shall be actuated by application of gas pressure on a flexible diaphragm, by electrical means, by mechanical means, or by other approved means."
automatic_gas_shutoff_,Section 202 (IFGC) General Definitions,Automatic Gas Shutoff,,,,,,A valve used in conjunction with an automatic gas shutoff device to shut off the gas supply to a water-heating system. It shall be constructed integrally with the gas shutoff device or shall be a separate assembly.
individual_main_burner_,Section 202 (IFGC) General Definitions,Individual Main Burner,,,,,,A valve that controls the gas supply to an individual main burner.
main_burner_control_,Section 202 (IFGC) General Definitions,Main Burner Control,,,,,,A valve that controls the gas supply to the main burner manifold.
manual_main_gas_control_,Section 202 (IFGC) General Definitions,Manual Main Gas-Control,,,,,,"A manually operated valve in the gas line for the purpose of completely turning on or shutting off the gas supply to the appliance, except to pilot or pilots that are provided with independent shutoff."
manual_reset_,Section 202 (IFGC) General Definitions,Manual Reset,,,,,,An automatic shutoff valve installed in the gas supply piping and set to shut off when unsafe conditions occur. The device remains closed until manually reopened.
service_shutoff_,Section 202 (IFGC) General Definitions,Service Shutoff,,,,,,"A valve, installed by the serving gas supplier between the source of supply and the point of delivery, to shut off the entire piping system."
vent_,Section 202 (IFGC) General Definitions,Vent,,,,,,"A pipe or other conduit composed of factory-made components, containing a passageway for conveying combustion products and air to the atmosphere, listed and labeled for use with a specific type or class of appliance."
special_gas_vent_,Section 202 (IFGC) General Definitions,Special Gas Vent,,,,,,"A vent listed and labeled for use with listed Category II, III and IV appliances."
type_b_vent_,Section 202 (IFGC) General Definitions,Type B Vent,,,,,,A vent listed and labeled for use with appliances with draft hoods and other Category I appliances that are listed for use with Type B vents.
type_bw_vent_,Section 202 (IFGC) General Definitions,Type BW Vent,,,,,,A vent listed and labeled for use with wall furnaces.
type_l_vent_,Section 202 (IFGC) General Definitions,Type L Vent,,,,,,A vent listed and labeled for use with appliances that are listed for use with Type L or Type B vents.
vent_connector_,Section 202 (IFGC) General Definitions,Vent Connector,,,,,,"See ""Connector, Chimney or Vent."""
vent_gases_,Section 202 (IFGC) General Definitions,Vent Gases,,,,,,"Products of combustion from appliances plus excess air plus dilution air in the vent connector, gas vent or chimney above the draft hood or draft regulator."
breather_,Vent Piping,Breather,,,,,,"Piping run from a pressure-regulating device to the outdoors, designed to provide a reference to atmospheric pressure. If the device incorporates an integral pressure relief mechanism, a breather vent can also serve as a relief vent."
relief_,Vent Piping,Relief,,,,,,"Piping run from a pressure-regulating or pressure-limiting device to the outdoors, designed to provide for the safe venting of gas in the event of excessive pressure in the gas piping system."
vented_appliance_categories_,Section 202 (IFGC) General Definitions,Vented Appliance Categories,,,,,,Appliances that are categorized for the purpose of vent selection are classified into the following four categories:
vented_appliance_categories_category_i_,Section 202 (IFGC) General Definitions,Category I,,,,,,An appliance that operates with a nonpositive vent static pressure and with a vent gas temperature that avoids excessive condensate production in the vent.
vented_appliance_categories_category_ii_,Section 202 (IFGC) General Definitions,Category II,,,,,,An appliance that operates with a nonpositive vent static pressure and with a vent gas temperature that is capable of causing excessive condensate production in the vent.
vented_appliance_categories_category_iii_,Section 202 (IFGC) General Definitions,Category III,,,,,,An appliance that operates with a positive vent static pressure and with a vent gas temperature that avoids excessive condensate production in the vent.
vented_appliance_categories_category_iv_,Section 202 (IFGC) General Definitions,Category IV,,,,,,An appliance that operates with a positive vent static pressure and with a vent gas temperature that is capable of causing excessive condensate production in the vent.
vented_room_heater_,Section 202 (IFGC) General Definitions,Vented Room Heater,,,,,,"A vented self-contained, free-standing, nonrecessed appliance for furnishing warm air to the space in which it is installed, directly from the heater without duct connections."
vented_wall_furnace_,Section 202 (IFGC) General Definitions,Vented Wall Furnace,,,,,,"A self-contained vented appliance complete with grilles or equivalent, designed for incorporation in or permanent attachment to the structure of a building, mobile home or travel trailer, and furnishing heated air circulated by gravity or by a fan directly into the space to be heated through openings in the casing. This definition shall exclude floor furnaces, unit heaters and central furnaces as herein defined."
venting_system_,Section 202 (IFGC) General Definitions,Venting System,,,,,,"A continuous open passageway from the flue collar or draft hood of an appliance to the outdoor atmosphere for the purpose of removing flue or vent gases. A venting system is usually composed of a vent or a chimney and vent connector, if used, assembled to form the open passageway."
forced_draft_venting_system_,Section 202 (IFGC) General Definitions,Forced-Draft Venting System,,,,,,A portion of a venting system using a fan or other mechanical means to cause the removal of flue or vent gases under positive static vent pressure.
induced_draft_venting_system_,Section 202 (IFGC) General Definitions,Induced Draft Venting System,,,,,,A portion of a venting system using a fan or other mechanical means to cause the removal of flue or vent gases under nonpositive static vent pressure.
mechanical_draft_venting_system_,Section 202 (IFGC) General Definitions,Mechanical Draft Venting System,,,,,,"A venting system designed to remove flue or vent gases by mechanical means, that consists of an induced draft portion under non-positive static pressure or a forced draft portion under positive static pressure."
natural_draft_venting_system_,Section 202 (IFGC) General Definitions,Natural Draft Venting System,,,,,,A venting system designed to remove flue or vent gases under nonpositive static vent pressure entirely by natural draft.
wall_heater_unvented_type_,Section 202 (IFGC) General Definitions,"Wall Heater, Unvented-Type",,,,,,A room heater of the type designed for insertion in or attachment to a wall or partition. Such heater does not incorporate concealed venting arrangements in its construction and discharges all products of combustion through the front into the room being heated.
water_heater_,Section 202 (IFGC) General Definitions,Water Heater,,,,,,Any heating appliance or equipment that heats potable water and supplies such water to the potable hot water distribution system.
