id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
1107.4.1,Section 1107 Piping Material,"Steel Pipe Groups A2, A3, B2, and B3",,,,,,"The minimum weight of steel pipe for Group A2, A3, B2 and B3 refrigerants shall be Schedule 80 for sizes 11/2 inches or less in diameter."
1107.5,Section 1107 Piping Material,Pipe Fittings,,,,,,"Refrigerant pipe fittings shall be approved for installation with the piping materials to be installed, and shall conform to one of more of the standards listed in Table 1107.5 or shall be listed and labeled as complying with UL 207.TABLE 1107.5REFRIGERANT PIPE FITTINGS FITTING MATERIAL STANDARD Aluminum ASTM B361 Brass (copper alloy) ASME B16.15, ASME B16.24 Copper ASME B16.15, ASME B16.18, ASME B16.22, ASME B16.24, ASME B16.26, ASME B16.50 Steel ASTM A105, ASTM A181, ASTM A193, ASTM A234, ASTM A420, ASTM A707"
1107.5.1,Section 1107 Piping Material,Copper Brazed Field Swaged,,,,,,The minimum and maximum cup depth of field-fabricated copper brazed swaged fitting connections shall comply with Table 1107.5.1.TABLE 1107.5.1COPPER BRAZED SWAGED CUP DEPTHS FITTING SIZE (inch) MINIMUM DEPTH (inch) MAXIMUM DEPTH (inch) 1/8 0.15 0.23 3/16 0.16 0.24 1/4 0.17 0.26 3/8 0.20 0.30 1/2 0.22 0.33 5/8 0.24 0.36 3/4 0.25 0.38 1 0.28 0.42 11/4 0.31 0.47 11/2 0.34 0.51 2 0.40 0.60 21/2 0.47 0.71 3 0.53 0.80 31/2 0.59 0.89 4 0.64 0.96 For SI: 1 inch = 25.4 mm.
1107.6,Section 1107 Piping Material,Valves,,,,,,"Valves shall be of materials that are compatible with the type of piping material, refrigerants and oils in the system. Valves shall be listed and labeled and rated for the temperatures and pressures of the refrigerant systems in which the valves are installed."
1107.7,Section 1107 Piping Material,"Flexible Connectors, Expansion and Vibration Compensators",,,,,,Flexible connectors and expansion and vibration control devices shall be listed and labeled for use in refrigerant systems.
1108.1,Section 1108 Joints and Connections,Approval,,,,,,Joints and connections shall be of an approved type. Joints and connections shall be tight for the pressure of the refrigerant system when tested in accordance with Section 1110.
1108.1.1,Section 1108 Joints and Connections,Joints Between Different Piping Materials,,,,,,Joints between different piping materials shall be made with approved adapter fittings. Joints between dissimilar metallic piping materials shall be made with a dielectric fitting or a dielectric union conforming to dielectric tests of ASSE 1079. Adapter fittings with threaded ends between different materials shall be joined with thread lubricant in accordance with Section 1108.3.4.
1108.2,Section 1108 Joints and Connections,Preparation of Pipe Ends,,,,,,"Pipe shall be cut square, reamed and chamfered, and shall be free from burrs and obstructions. Pipe ends shall have full-bore openings and shall not be undercut."
1108.3,Section 1108 Joints and Connections,Joint Preparation and Installation,,,,,,"Where required by Sections 1108.4 through 1108.9, the preparation and installation of brazed, flared, mechanical, press-connect, soldered, threaded and welded joints shall comply with Sections 1108.3.1 through 1108.3.5."
1108.3.1,Section 1108 Joints and Connections,Brazed Joints,,,,,,"Joint surfaces shall be cleaned. An approved flux shall be applied where required by the braze filler metal manufacturer. The piping being brazed shall be purged of air to remove the oxygen and filled with one of the following inert gases: oxygen-free nitrogen, helium or argon. The piping system shall be pre-purged with an inert gas for a minimum time corresponding to five volume changes through the piping system prior to brazing. The pre-purge rate shall be at a minimum velocity of 100 feet per minute (0.508 m/s). The inert gas shall be directly connected to the tube system being brazed to prevent the entrainment of ambient air. After the pre-purge, the inert gas supply shall be maintained through the piping during the brazing operation at a minimum pressure of 1.0 psi (6.89 kPa) and a maximum pressure of 3.0 psi (20.67 kPa). The joint shall be brazed with a filler metal conforming to AWS A5.8."
