id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
heavy_duty_cooking_appliance_,Section 202 General Definitions,Heavy-Duty Cooking Appliance,,,,,,"Heavy-duty cooking appliances include electric under-fired broilers, electric chain (conveyor) broilers, gas under-fired broilers, gas chain (conveyor) broilers, gas open-burner ranges (with or without oven), electric and gas wok ranges, smokers, smoker ovens, and electric and gas over-fired (upright) broilers and salamanders."
high_probability_systems_,Section 202 General Definitions,High-Probability Systems,,,,,,"A refrigeration system in which the basic design or the location of components is such that a leakage of refrigerant from a failed connection, seal or component will enter an occupancy classified area, other than the machinery room."
high_side_pressure_,Section 202 General Definitions,"<span class=""uc_keep_casing"">High-Side Pressure</span>",,,,,,The parts of a refrigerating system subject to condenser pressure.
hood_,Section 202 General Definitions,Hood,,,,,,"An air intake device used to capture by entrapment, impingement, adhesion or similar means, grease, moisture, heat and similar contaminants before they enter a duct system."
hood_type_i_,Section 202 General Definitions,Type I,,,,,,A kitchen hood for collecting and removing grease vapors and smoke. Such hoods are equipped with a fire suppression system.
hood_type_ii_,Section 202 General Definitions,Type II,,,,,,"A general kitchen hood for collecting and removing steam, vapor, heat, odors and products of combustion."
hydrogen_generating_appliance_,Section 202 General Definitions,Hydrogen Generating Appliance,,,,,,"A self-contained package or factory-matched packages of integrated systems for generating gaseous hydrogen. Hydrogen generating appliances utilize electrolysis, reformation, chemical, or other processes to generate hydrogen."
ignition_source_,Section 202 General Definitions,Ignition Source,,,,,,"A flame, spark or hot surface capable of igniting flammable vapors or fumes. Such sources include appliance burners, burner ignitors and electrical switching devices."
immediately_dangerous_to_life_or_health_idlh_,Section 202 General Definitions,Immediately Dangerous to Life or Health (IDLH),,,,,,"The concentration of airborne contaminants that poses a threat of death, immediate or delayed permanent adverse health effects, or effects that could prevent escape from such an environment. This contaminant concentration level is established by the National Institute of Occupational Safety and Health (NIOSH) based on both toxicity and flammability. It is generally expressed in parts per million by volume (ppm v/v) or milligrams per cubic meter (mg/m3)."
indirect_evaporative_cooling_,Section 202 General Definitions,Indirect Evaporative Cooling,,,,,,"The evaporative cooling process where water evaporates into a secondary air stream, removing heat from a primary air stream utilizing a heat exchanger."
indirect_refrigeration_system_,Section 202 General Definitions,Indirect Refrigeration System,,,,,,A system in which a secondary coolant cooled or heated by the refrigerating system is circulated to the air or other substance to be cooled or heated. Indirect systems are distinguished by the following methods of application:
closed_system_,Section 202 General Definitions,Closed System,,,,,,A system in which a secondary fluid is either cooled or heated by the refrigerating system and then circulated within a closed circuit in indirect contact with the air or other substance to be cooled or heated.
double_indirect_open_spray_system_,Section 202 General Definitions,Double-Indirect Open-Spray System,,,,,,A system in which the secondary substance for an indirect open-spray system is heated or cooled by an intermediate coolant circulated from a second enclosure.
open_spray_system_,Section 202 General Definitions,Open-Spray System,,,,,,A system in which a secondary coolant is cooled or heated by the refrigerating system and then circulated in direct contact with the air or other substance to be cooled or heated.
vented_closed_system_,Section 202 General Definitions,Vented Closed System,,,,,,"A system in which a secondary coolant is cooled or heated by the refrigerating system and then passed through a closed circuit in the air or other substance to be cooled or heated, except that the evaporator or condenser is placed in an open or appropriately vented tank."
indirect_solar_system_,Section 202 General Definitions,Indirect Solar System,,,,,,A solar thermal system in which the gas or liquid in the solar collector loop circulates between the solar collector and a heat exchanger and such gas or liquid is not drained from the system or supplied to the load during normal operation.
infiltration_,Section 202 General Definitions,Infiltration,,,,,,"Uncontrolled inward air leakage to conditioned spaces through unintentional openings in ceilings, floors and walls from unconditioned spaces or the outdoors caused by pressure differences across these openings resulting from wind, the stack effect created by temperature differences between indoors and outdoors, and imbalances between supply and exhaust airflow rates."
interlock_,Section 202 General Definitions,Interlock,,,,,,"A device actuated by another device with which it is directly associated, to govern succeeding operations of the same or allied devices. A circuit in which a given action cannot occur until after one or more other actions have taken place."
joint_flanged_,Section 202 General Definitions,"Joint, Flanged",,,,,,A joint made by bolting together a pair of flanged ends.
joint_flared_,Section 202 General Definitions,"Joint, Flared",,,,,,A metal-to-metal compression joint in which a conical spread is made on the end of a tube that is compressed by a flare nut against a mating flare.
joint_plastic_adhesive_,Section 202 General Definitions,"Joint, Plastic Adhesive",,,,,,A joint made in thermoset plastic piping by the use of an adhesive substance that forms a continuous bond between the mating surfaces without dissolving either one of them.
joint_plastic_heat_fusion_,Section 202 General Definitions,"Joint, Plastic Heat Fusion",,,,,,A joint made in thermoplastic piping by heating the parts sufficiently to permit fusion of the materials when the parts are pressed together.
joint_plastic_solvent_cement_,Section 202 General Definitions,"Joint, Plastic Solvent Cement",,,,,,A joint made in thermoplastic piping by the use of a solvent or solvent cement that forms a continuous bond between the mating surfaces.
joint_soldered_,Section 202 General Definitions,"Joint, Soldered",,,,,,"A gas-tight joint obtained by the joining of metal parts with metallic mixtures of alloys that melt at temperatures between 400°F (204°C) and 1,000°F (538°C)."
joint_welded_,Section 202 General Definitions,"Joint, Welded",,,,,,A gas-tight joint obtained by the joining of metal parts in molten state.
labeled_,Section 202 General Definitions,Labeled,,,,,,"Equipment, materials or products to which have been affixed a label, seal, symbol or other identifying mark of a nationally recognized testing laboratory, approved agency or other organization concerned with product evaluation that maintains periodic inspection of the production of the labeled items and whose labeling indicates either that the equipment, material or product meets identified standards or has been tested and found suitable for a specified purpose."
large_diameter_ceiling_fan_,Section 202 General Definitions,Large-Diameter Ceiling Fan,,,,,,"A ceiling fan that is greater than 7 feet (2134 mm) in diameter. These fans are also referred to as high-volume, low-speed (HVLS) fans."
light_duty_cooking_appliance_,Section 202 General Definitions,Light-Duty Cooking Appliance,,,,,,"Light-duty cooking appliances include gas and electric ovens (including standard, bake, roasting, revolving, retherm, convection, combination convection/steamer, countertop conveyorized baking/finishing, deck and pastry), electric and gas steam-jacketed kettles, electric and gas pasta cookers, electric and gas compartment steamers (both pressure and atmospheric) and electric and gas cheesemelters."
limit_control_,Section 202 General Definitions,Limit Control,,,,,,"A device responsive to changes in pressure, temperature or level for turning on, shutting off or throttling the gas supply to an appliance."
limited_charge_system_,Section 202 General Definitions,Limited Charge System,,,,,,"A system in which, with the compressor idle, the design pressure will not be exceeded when the refrigerant charge has completely evaporated."
listed_,Section 202 General Definitions,Listed,,,,,,"Equipment, materials, products or services included in a list published by an organization acceptable to the code official and concerned with evaluation of products or services that maintains periodic inspection of production of listed equipment or materials or periodic evaluation of services and whose listing states either that the equipment, material, product or service meets identified standards or has been tested and found suitable for a specified purpose."
living_space_,Section 202 General Definitions,Living Space,,,,,,"Space within a dwelling unit utilized for living, sleeping, eating, cooking, bathing, washing and sanitation purposes."
lower_explosive_limit_lel_,Section 202 General Definitions,Lower Explosive Limit (LEL),,,,,,See LFL.
lower_flammable_limit_lfl_,Section 202 General Definitions,Lower Flammable Limit (LFL),,,,,,The minimum concentration of vapor in air at which propagation of flame will occur in the presence of an ignition source. The LFL is sometimes referred to as LEL or lower explosive limit.
lower_flammable_limit_refrigerant_lfl_,Section 202 General Definitions,Lower Flammable Limit (Refrigerant) (LFL),,,,,,The minimum concentration of refrigerant that is capable of propagating a flame through a homogeneous mixture of refrigerant and air.
low_pressure_hot_water_heating_boiler_,Section 202 General Definitions,Low-Pressure Hot-Water-Heating Boiler,,,,,,A boiler furnishing hot water at pressures not exceeding 160 psi (1103 kPa) and at temperatures not exceeding 250°F (121°C).
low_pressure_steam_heating_boiler_,Section 202 General Definitions,Low-Pressure Steam-Heating Boiler,,,,,,A boiler furnishing steam at pressures not exceeding 15 psi (103 kPa).
low_probability_pump_,Section 202 General Definitions,Low-Probability Pump,,,,,,A pump that is designed to prevent atmospheric release of the pumped fluid by one of the following methods:The pump is permanently sealed.The pump incorporates a static seal.The pump incorporates not less than two sequential dynamic shaft seals to isolate the pumped fluid from atmosphere at shaft penetrations and automatically shuts down upon failure of any seal.
low_probability_systems_,Section 202 General Definitions,Low-Probability Systems,,,,,,"A refrigeration system in which the basic design or the location of components is such that a leakage of refrigerant from a failed connection, seal or component will not enter an occupancy-classified area, other than the machinery room."
low_side_pressure_,Section 202 General Definitions,Low-Side Pressure,,,,,,The parts of a refrigerating system subject to evaporator pressure.
machinery_room_,Section 202 General Definitions,Machinery Room,,,,,,An enclosed space that is required by Chapter 11 to contain refrigeration equipment and to comply with Sections 1105 and 1106.
mechanical_draft_system_,Section 202 General Definitions,Mechanical Draft System,,,,,,"A venting system designed to remove flue or vent gases by mechanical means, that consists of an induced-draft portion under nonpositive static pressure or a forced-draft portion under positive static pressure."
forced_draft_venting_system_,Section 202 General Definitions,Forced-Draft Venting System,,,,,,A portion of a venting system using a fan or other mechanical means to cause the removal of flue or vent gases under positive static pressure.
induced_draft_venting_system_,Section 202 General Definitions,Induced-Draft Venting System,,,,,,A portion of a venting system using a fan or other mechanical means to cause the removal of flue or vent gases under nonpositive static vent pressure.
power_venting_system_,Section 202 General Definitions,Power Venting System,,,,,,A portion of a venting system using a fan or other mechanical means to cause the removal of flue or vent gases under positive static vent pressure.
mechanical_equipment_appliance_room_,Section 202 General Definitions,Mechanical Equipment/Appliance Room,,,,,,A room or space in which nonfuel-fired mechanical equipment and appliances are located.
mechanical_exhaust_system_,Section 202 General Definitions,Mechanical Exhaust System,,,,,,A system for removing air from a room or space by mechanical means.
mechanical_joint_,Section 202 General Definitions,Mechanical Joint,,,,,,"A connection between pipes, fittings, or pipes and fittings that is not welded, brazed, caulked, soldered, solvent cemented or heat fused.A general form of gas- or liquid-tight connections obtained by the joining of parts through a positive holding mechanical construction such as, but not limited to, flanged, screwed, clamped or flared connections."
mechanical_system_,Section 202 General Definitions,Mechanical System,,,,,,"A system specifically addressed and regulated in this code and composed of components, devices, appliances and equipment."
medium_duty_cooking_appliance_,Section 202 General Definitions,Medium-Duty Cooking Appliance,,,,,,"Medium-duty cooking appliances include electric discrete element ranges (with or without oven), electric and gas hot-top ranges, electric and gas griddles, electric and gas double-sided griddles, electric and gas fryers (including open deep fat fryers, donut fryers, kettle fryers and pressure fryers), electric and gas conveyor pizza ovens, electric and gas tilting skillets (braising pans) and electric and gas rotisseries."
modular_boiler_,Section 202 General Definitions,Modular Boiler,,,,,,"A steam or hot-water-heating assembly consisting of a group of individual boilers called modules intended to be installed as a unit without intervening stop valves. Modules are under one jacket or are individually jacketed. The individual modules shall be limited to a maximum input rating of 400,000 Btu/h (117 228 W) gas, 3 gallons per hour (gph) (11.4 L/h) oil, or 115 kW (electric)."
natural_draft_system_,Section 202 General Definitions,Natural Draft System,,,,,,A venting system designed to remove flue or vent gases under nonpositive static vent pressure entirely by natural draft.
natural_ventilation_,Section 202 General Definitions,Natural Ventilation,,,,,,"The movement of air into and out of a space through intentionally provided openings, such as windows and doors, or through nonpowered ventilators."
net_occupiable_floor_area_,Section 202 General Definitions,Net Occupiable Floor Area,,,,,,"The floor area of an occupiable space defined by the inside surfaces of its walls but excluding shafts, column enclosures and other permanently enclosed, inaccessible and unoccupiable areas. Obstructions in the space such as furnishings, display or storage racks and other obstructions, whether temporary or permanent, shall not be deducted from the space area."
no_flow_condition_solar_,Section 202 General Definitions,No-Flow Condition (Solar),,,,,,A condition where thermal energy is not transferred from a solar thermal collector by means of flow of a heat transfer fluid.
nonabrasive_abrasive_materials_,Section 202 General Definitions,Nonabrasive/Abrasive Materials,,,,,,"Nonabrasive particulate in high concentrations, moderately abrasive particulate in low and moderate concentrations, and highly abrasive particulate in low concentrations, such as alfalfa, asphalt, plaster, gypsum and salt."
noncombustible_materials_,Section 202 General Definitions,Noncombustible Materials,,,,,,"Materials that, when tested in accordance with ASTM E136, have not fewer than three of four specimens tested meeting all of the following criteria:The recorded temperature of the surface and interior thermocouples shall not at any time during the test rise more than 54°F (30°C) above the furnace temperature at the beginning of the test.There shall not be flaming from the specimen after the first 30 seconds.If the weight loss of the specimen during testing exceeds 50 percent, the recorded temperature of the surface and interior thermocouples shall not at any time during the test rise above the furnace air temperature at the beginning of the test, and there shall not be flaming of the specimen."
nonfood_grade_fluid_,Section 202 General Definitions,Nonfood-Grade Fluid,,,,,,Any fluid that is not designated as a food-grade fluid.
occupancy_,Section 202 General Definitions,Occupancy,,,,,,"The purpose for which a building, or portion thereof, is utilized or occupied."
occupational_exposure_limit_oel_,Section 202 General Definitions,Occupational Exposure Limit (OEL),,,,,,"The time-weighted average (TWA) concentration for a normal 8-hour workday and a 40-hour workweek to which nearly all workers can be repeatedly exposed without adverse effect, based on the OSHA PEL, ACGIH TLV-TWA, TERA OARS WEEL, or consistent value."
occupiable_space_,Section 202 General Definitions,Occupiable Space,,,,,,"An enclosed space intended for human activities, excluding those spaces intended primarily for other purposes, such as storage rooms and equipment rooms, that are only intended to be occupied occasionally and for short periods of time."
offset_vent_,Section 202 General Definitions,Offset (Vent),,,,,,A combination of approved bends that make two changes in direction bringing one section of the vent out of line but into a line parallel with the other section.
outdoor_air_,Section 202 General Definitions,Outdoor Air,,,,,,"Air taken from the outdoors, and therefore not previously circulated through the system."
outdoor_opening_,Section 202 General Definitions,Outdoor Opening,,,,,,"A door, window, louver or skylight openable to the outdoor atmosphere."
outlet_,Section 202 General Definitions,Outlet,,,,,,A threaded connection or bolted flange in a piping system to which a gas-burning appliance is attached.
panel_heating_,Section 202 General Definitions,Panel Heating,,,,,,"A method of radiant space heating in which heat is supplied by large heated areas of room surfaces. The heating element usually consists of warm water piping, warm air ducts, or electrical resistance elements embedded in or located behind ceiling, wall or floor surfaces."
pellet_fuel_burning_appliance_,Section 202 General Definitions,Pellet Fuel-Burning Appliance,,,,,,"A closed-combustion, vented appliance equipped with a fuel-feed mechanism for burning processed pellets of solid fuel of a specified size and composition."
piping_,Section 202 General Definitions,Piping,,,,,,"Where used in this code, ""piping"" refers to either pipe or tubing, or both."
pipe_,Section 202 General Definitions,Pipe,,,,,,"A rigid conduit of iron, steel, copper, copper-alloy, or plastic."
tubing_,Section 202 General Definitions,Tubing,,,,,,"Semirigid conduit of copper, copper-alloy, aluminum, plastic or steel."
plastic_thermoplastic_,Section 202 General Definitions,"Plastic, Thermoplastic",,,,,,A plastic that is capable of being repeatedly softened by increase of temperature and hardened by decrease of temperature.
plastic_thermosetting_,Section 202 General Definitions,"Plastic, Thermosetting",,,,,,A plastic that is capable of being changed into a substantially infusible or insoluble product when cured under application of heat or chemical means.
plenum_,Section 202 General Definitions,Plenum,,,,,,"An enclosed portion of the building structure, other than an occupiable space being conditioned, that is designed to allow air movement, and thereby serve as part of an air distribution system."
pollution_control_unit_pcu_,Section 202 General Definitions,Pollution-Control Unit (PCU),,,,,,"Manufactured equipment that is installed in a grease exhaust duct system for the purpose of extracting smoke, grease particles and odors from the exhaust flow by means of a series of filters."
portable_fuel_cell_appliance_,Section 202 General Definitions,Portable Fuel Cell Appliance,,,,,,A fuel cell generator of electricity that is not fixed in place. A portable fuel cell appliance utilizes a cord and plug connection to a grid-isolated load and has an integral fuel supply.
power_boiler_,Section 202 General Definitions,Power Boiler,,,,,,See Boiler.
premises_,Section 202 General Definitions,Premises,,,,,,"A lot, plot or parcel of land, including any structure thereon."
press_connect_joint_,Section 202 General Definitions,Press-Connect Joint,,,,,,A permanent mechanical joint incorporating an elastomeric seal or an elastomeric seal and corrosion-resistant grip or bite ring. The joint is made with a pressing tool and jaw or ring approved by the fitting manufacturer.
pressure_field_test_,Section 202 General Definitions,"Pressure, Field Test",,,,,,A test performed in the field to prove system tightness.
pressure_relief_device_,Section 202 General Definitions,Pressure Relief Device,,,,,,A pressure-actuated valve or rupture member designed to relieve excessive pressure automatically.
pressure_relief_valve_,Section 202 General Definitions,Pressure Relief Valve,,,,,,A pressure-actuated valve held closed by a spring or other means and designed to relieve pressure automatically in excess of the device's setting.
pressure_vessels_,Section 202 General Definitions,Pressure Vessels,,,,,,"Closed containers, tanks or vessels that are designed to contain liquids or gases, or both, under pressure."
pressure_vessels_refrigerant_,Section 202 General Definitions,Pressure Vessels—Refrigerant,,,,,,"Any refrigerant-containing receptacle in a refrigerating system. This does not include evaporators where each separate section does not exceed 0.5 cubic foot (0.014 m3) of refrigerant-containing volume, regardless of the maximum inside dimensions, evaporator coils, controls, headers, pumps and piping."
pressure_limiting_device_,Section 202 General Definitions,Pressure-Limiting Device,,,,,,A pressure-responsive mechanism designed to stop automatically the operation of the pressure-imposing element at a predetermined pressure.
protective_assembly_reduced_clearance_,Section 202 General Definitions,Protective Assembly (Reduced Clearance),,,,,,"Any noncombustible assembly that is labeled or constructed in accordance with Table 308.4.2 and is placed between combustible materials or assemblies and mechanical appliances, devices or equipment, for the purpose of reducing required airspace clearances. Protective assemblies attached directly to a combustible assembly shall not be considered as part of that combustible assembly."
purge_,Section 202 General Definitions,Purge,,,,,,"To clear of air, water or other foreign substances."
push_fit_joints_,Section 202 General Definitions,Push-Fit Joints,,,,,,"A type of mechanical joint consisting of elastomeric seals and corrosion-resistant tube grippers. Such joints are permanent or removable, depending on the design."
quick_opening_valve_,Section 202 General Definitions,Quick-Opening Valve,,,,,,"A valve that opens completely by fast action, either manually or automatically controlled. A valve requiring one-quarter round turn or less is considered to be quick opening."
radiant_heater_,Section 202 General Definitions,Radiant Heater,,,,,,A heater designed to transfer heat primarily by direct radiation.
ready_access_to_,Section 202 General Definitions,Ready Access (To),,,,,,"That which enables a device, appliance or equipment to be directly reached, without requiring the removal or movement of any panel or similar obstruction [see Access (to)]."
receiver_liquid_,Section 202 General Definitions,"Receiver, Liquid",,,,,,A vessel permanently connected to a refrigeration system by inlet and outlet pipes for storage of liquid refrigerant.
recirculated_air_,Section 202 General Definitions,Recirculated Air,,,,,,Air removed from a conditioned space and intended for reuse as supply air.
reclaimed_refrigerants_,Section 202 General Definitions,Reclaimed Refrigerants,,,,,,Refrigerants reprocessed to the same specifications as for new refrigerants by means including distillation. Such refrigerants have been chemically analyzed to verify that the specifications have been met. Reclaiming usually implies the use of processes or procedures that are available only at a reprocessing or manufacturing facility.
recovered_refrigerants_,Section 202 General Definitions,Recovered Refrigerants,,,,,,Refrigerants removed from a system in any condition without necessarily testing or processing them.
recycled_refrigerants_,Section 202 General Definitions,Recycled Refrigerants,,,,,,"Refrigerants from which contaminants have been reduced by oil separation, removal of noncondensable gases, and single or multiple passes through devices that reduce moisture, acidity and particulate matter, such as replaceable core filter driers. These procedures usually are performed at the field job site or in a local service shop."
refrigerant_,Section 202 General Definitions,Refrigerant,,,,,,A substance utilized to produce refrigeration by its expansion or vaporization.
refrigerant_safety_group_classification_,Section 202 General Definitions,Refrigerant Safety Group Classification,,,,,,The alphabetical/numerical designation that indicates both the toxicity and flammability classifications of refrigerants.
flammability_,Section 202 General Definitions,Flammability,,,,,,See Flammability classification (Refrigerant).
toxicity_,Section 202 General Definitions,Toxicity,,,,,,See Toxicity classification (Refrigerant).
refrigerating_system_,Section 202 General Definitions,Refrigerating System,,,,,,A combination of interconnected refrigerant-containing parts constituting one closed refrigerant circuit in which a refrigerant is circulated for the purpose of extracting heat.
refrigeration_capacity_rating_,Section 202 General Definitions,Refrigeration Capacity Rating,,,,,,"Expressed as 1 horsepower (0.75 kW), 1 ton or 12,000 Btu/h (3.5 kW), shall all mean the same quantity."
refrigeration_machinery_room_,Section 202 General Definitions,Refrigeration Machinery Room,,,,,,See Machinery room.
refrigeration_system_absorption_,Section 202 General Definitions,"Refrigeration System, Absorption",,,,,,"A heat-operated, closed-refrigeration cycle in which a secondary fluid (the absorbent) absorbs a primary fluid (the refrigerant) that has been vaporized in the evaporator."
direct_system_,Section 202 General Definitions,Direct System,,,,,,"A system in which the evaporator is in direct contact with the material or space refrigerated, or is located in air-circulating passages communicating with such spaces."
indirect_systema_,Section 202 General Definitions,Indirect System,,,,,,"A system in which a brine coil cooled by the refrigerant is circulated to the material or space refrigerated, or is utilized to cool the air so circulated. Indirect systems are distinguished by the type or method of application."
refrigeration_system_mechanical_,Section 202 General Definitions,"Refrigeration System, Mechanical",,,,,,A combination of interconnected refrigeration-containing parts constituting one closed refrigerant circuit in which a refrigerant is circulated for the purpose of extracting heat and in which a compressor is used for compressing the refrigerant vapor.
refrigeration_system_self_contained_,Section 202 General Definitions,"Refrigeration System, Self-Contained",,,,,,A complete factory-assembled and tested system that is shipped in one or more sections and that does not have refrigerant-containing parts that are joined in the field by other than companion or block valves.
refrigeration_system_classification_,Section 202 General Definitions,Refrigeration System Classification,,,,,,"Refrigeration systems are classified according to the degree of probability that leaked refrigerant from a failed connection, seal or component will enter an occupied area. The distinction is based on the basic design or location of the components."
registered_design_professional_,Section 202 General Definitions,Registered Design Professional,,,,,,An individual who is registered or licensed to practice their respective design profession as defined by the statutory requirements of the professional registration laws of the state or jurisdiction in which the project is to be constructed.
return_air_,Section 202 General Definitions,Return Air,,,,,,Air removed from an approved conditioned space or location and recirculated or exhausted.
return_air_system_,Section 202 General Definitions,Return Air System,,,,,,"An assembly of connected ducts, plenums, fittings, registers and grilles through which air from the space or spaces to be heated or cooled is conducted back to the supply unit (see also Supply air system)."
room_heater_vented_,Section 202 General Definitions,"Room Heater, Vented",,,,,,A free-standing heating unit burning solid or liquid fuel for direct heating of the space in and adjacent to that in which the unit is located.
safety_valve_,Section 202 General Definitions,Safety Valve,,,,,,A valve that relieves pressure in a steam boiler by opening fully at the rated discharge pressure. The valve is of the spring-pop type.
self_contained_equipment_,Section 202 General Definitions,Self-Contained Equipment,,,,,,"Complete, factory-assembled and tested, heating, air-conditioning or refrigeration equipment installed as a single unit, and having all working parts, complete with motive power, in an enclosed unit of said machinery."
shaft_,Section 202 General Definitions,Shaft,,,,,,"An enclosed space extending through one or more stories of a building, connecting vertical openings in successive floors, or floors and the roof."
shaft_enclosure_,Section 202 General Definitions,Shaft Enclosure,,,,,,The walls or construction forming the boundaries of a shaft.
sleeping_unit_,Section 202 General Definitions,Sleeping Unit,,,,,,"A room or space in which people sleep, which can also include permanent provisions for living, eating, and either sanitation or kitchen facilities but not both. Such rooms and spaces that are also part of a dwelling unit are not sleeping units."
smoke_damper_,Section 202 General Definitions,Smoke Damper,,,,,,"A listed device installed in ducts and air transfer openings designed to resist the passage of smoke. The device is installed to operate automatically, controlled by a smoke detection system, and where required, is capable of being positioned from a fire command center."
smoke_developed_index_,Section 202 General Definitions,Smoke-Developed Index,,,,,,A numerical value assigned to a material tested in accordance with ASTM E84.
solar_thermal_system_,Section 202 General Definitions,Solar Thermal System,,,,,,A system that converts solar radiation to thermal energy for use in heating or cooling.
solid_fuel_cooking_applications_,Section 202 General Definitions,Solid Fuel (Cooking Applications),,,,,,"Applicable to commercial food service operations only, solid fuel is any bulk material such as hardwood, mesquite, charcoal or briquettes that is combusted to produce heat for cooking operations."
source_capture_system_,Section 202 General Definitions,Source Capture System,,,,,,A mechanical exhaust system designed and constructed to capture air contaminants at their source and to exhaust such contaminants to the outdoor atmosphere.
stationary_fuel_cell_power_plant_,Section 202 General Definitions,Stationary Fuel Cell Power Plant,,,,,,A self-contained package or factory-matched packages that constitute an automatically operated assembly of integrated systems for generating useful electrical energy and recoverable thermal energy that is permanently connected and fixed in place.
steam_heating_boiler_,Section 202 General Definitions,Steam-Heating Boiler,,,,,,A boiler operated at pressures not exceeding 15 psi (103 kPa) for steam.
stop_valve_,Section 202 General Definitions,Stop Valve,,,,,,A shutoff valve for controlling the flow of liquid or gases.
story_,Section 202 General Definitions,Story,,,,,,"That portion of a building included between the upper surface of a floor and the upper surface of the floor next above, except that the topmost story shall be that portion of a building included between the upper surface of the topmost floor and the ceiling or roof above."
strength_ultimate_,Section 202 General Definitions,"Strength, Ultimate",,,,,,The highest stress level that the component will tolerate without rupture.
supply_air_,Section 202 General Definitions,Supply Air,,,,,,"That air delivered to each or any space supplied by the air distribution system or the total air delivered to all spaces supplied by the air distribution system, which is provided for ventilating, heating, cooling, humidification, dehumidification and other similar purposes."
supply_air_system_,Section 202 General Definitions,Supply Air System,,,,,,"An assembly of connected ducts, plenums, fittings, registers and grilles through which air, heated or cooled, is conducted from the supply unit to the space or spaces to be heated or cooled (see also Return air system)."
theoretical_air_,Section 202 General Definitions,Theoretical Air,,,,,,The exact amount of air required to supply oxygen for complete combustion of a given quantity of a specific fuel.
thermal_resistance_r_,Section 202 General Definitions,Thermal Resistance (<i>R</i>),,,,,,A measure of the ability to retard the flow of heat. The R-value is the reciprocal of thermal conductance.
third_party_certification_agency_,Section 202 General Definitions,Third-Party Certification Agency,,,,,,"An approved agency operating a product or material certification system that incorporates initial product testing, assessment and surveillance of a manufacturer's quality control system."
third_party_certified_,Section 202 General Definitions,Third-Party Certified,,,,,,Certification obtained by the manufacturer indicating that the function and performance characteristics of a product or material have been determined by testing and ongoing surveillance by an approved third-party certification agency. Assertion of certification is in the form of identification in accordance with the requirements of the third-party certification agency.
third_party_tested_,Section 202 General Definitions,Third-Party Tested,,,,,,"Procedure by which an approved testing laboratory provides documentation that a product, material or system conforms to specified requirements."
tlv_twa_threshold_limit_value_time_weighted_average_,Section 202 General Definitions,TLV-TWA (Threshold Limit Value-Time-Weighted Average),,,,,,"The time-weighted average concentration of a refrigerant or other chemical in air for a normal 8-hour workday and a 40-hour workweek, to which nearly all workers are repeatedly exposed, day after day, without adverse effects, as adopted by the American Conference of Government Industrial Hygienists (ACGIH)."
toilet_room_,Section 202 General Definitions,Toilet Room,,,,,,"A room containing a water closet and, frequently, a lavatory, but not a bathtub, shower, spa or similar bathing fixture."
toxicity_classification_refrigerant_,Section 202 General Definitions,Toxicity Classification (Refrigerant),,,,,,An alphabetical designation used to identify the toxicity of refrigerants. Class A indicates a refrigerant with low toxicity. Class B indicates a refrigerant with high toxicity.
transition_fittings_plastic_to_steel_,Section 202 General Definitions,"Transition Fittings, Plastic to Steel",,,,,,"An adapter for joining plastic pipe to steel pipe. The purpose of this fitting is to provide a permanent, pressure-tight connection between two materials that cannot be joined directly one to another."
unit_heater_,Section 202 General Definitions,Unit Heater,,,,,,"A self-contained appliance of the fan type, designed for the delivery of warm air directly into the space in which the appliance is located."
unvented_alcohol_fuel_burning_decorative_appliance_,Section 202 General Definitions,Unvented Alcohol Fuel-Burning Decorative Appliance,,,,,,"A stationary, self-contained appliance intended to be directly or indirectly secured to a wall or floor and not intended for duct connection. Such appliance burns alcohol and is made in a manufacturing facility for subsequent delivery to the installation site."
vent_,Section 202 General Definitions,Vent,,,,,,"A pipe or other conduit composed of factory-made components, containing a passageway for conveying combustion products and air to the atmosphere, listed and labeled for use with a specific type or class of appliance."
pellet_vent_,Section 202 General Definitions,Pellet Vent,,,,,,A vent listed and labeled for use with listed pellet-fuel-burning appliances.
type_l_vent_,Section 202 General Definitions,Type L Vent,,,,,,A vent listed and labeled for use with the following:Oil-burning appliances that are listed for use with Type L vents.Gas-fired appliances that are listed for use with Type B vents.
vent_connector_,Section 202 General Definitions,Vent Connector,,,,,,The pipe that connects an approved fuel-fired appliance to a vent.
vent_damper_device_automatic_,Section 202 General Definitions,"Vent Damper Device, Automatic",,,,,,"A device intended for installation in the venting system, in the outlet of an individual automatically operated fuel-burning appliance that is designed to open the venting system automatically when the appliance is in operation and to close off the venting system automatically when the appliance is in a standby or shutdown condition."
ventilation_,Section 202 General Definitions,Ventilation,,,,,,"The natural or mechanical process of supplying conditioned or unconditioned air to, or removing such air from, any space."
ventilation_air_,Section 202 General Definitions,Ventilation Air,,,,,,"That portion of supply air that comes from the outside (outdoors), plus any recirculated air that has been treated to maintain the desired quality of air within a designated space."
venting_system_,Section 202 General Definitions,Venting System,,,,,,"A continuous open passageway from the flue collar of an appliance to the outdoor atmosphere for the purpose of removing flue or vent gases. A venting system is usually composed of a vent or a chimney and vent connector, if used, assembled to form the open passageway."
water_heater_,Section 202 General Definitions,Water Heater,,,,,,Any heating appliance or equipment that heats potable water and supplies such water to the potable hot water distribution system.
